NTAX,STRHT,SRATE,NCHR,REPL,MTHD,DOLLO
model,50,2000000,0.000001,5000,09,paup-dollo-fast-hsearch-first,8009
model,50,2000000,0.000001,5000,09,paup-dollo-hsearch-first,8006
model,50,2000000,0.000001,5000,10,dollo-cdp-fast,7550
model,50,2000000,0.000001,5000,10,paup-dollo-fast-hsearch-first,7550
model,50,2000000,0.000001,5000,10,paup-dollo-hsearch-first,7550
model,50,2000000,0.000001,5000,11,dollo-cdp-fast,8088
model,50,2000000,0.000001,5000,11,paup-dollo-fast-hsearch-first,8094
model,50,2000000,0.000001,5000,11,paup-dollo-hsearch-first,8088
model,50,2000000,0.000001,5000,12,dollo-cdp-fast,8792
model,50,2000000,0.000001,5000,12,paup-dollo-fast-hsearch-first,8813
model,50,2000000,0.000001,5000,12,paup-dollo-hsearch-first,8792
model,50,2000000,0.000001,5000,13,dollo-cdp-fast,7457
model,50,2000000,0.000001,5000,13,paup-dollo-fast-hsearch-first,7457
model,50,2000000,0.000001,5000,13,paup-dollo-hsearch-first,7457
model,50,2000000,0.000001,5000,14,dollo-cdp-fast,8307
model,50,2000000,0.000001,5000,14,paup-dollo-fast-hsearch-first,8311
model,50,2000000,0.000001,5000,14,paup-dollo-hsearch-first,8307
model,50,2000000,0.000001,5000,15,dollo-cdp-fast,8686
model,50,2000000,0.000001,5000,15,paup-dollo-fast-hsearch-first,8691
model,50,2000000,0.000001,5000,15,paup-dollo-hsearch-first,8686
model,50,2000000,0.000001,5000,16,dollo-cdp-fast,7785
model,50,2000000,0.000001,5000,16,paup-dollo-fast-hsearch-first,7787
model,50,2000000,0.000001,5000,16,paup-dollo-hsearch-first,7785
model,50,2000000,0.000001,5000,17,dollo-cdp-fast,8047
model,50,2000000,0.000001,5000,17,paup-dollo-fast-hsearch-first,8047
model,50,2000000,0.000001,5000,17,paup-dollo-hsearch-first,8047
model,50,2000000,0.000001,5000,18,dollo-cdp-fast,7679
model,50,2000000,0.000001,5000,18,paup-dollo-fast-hsearch-first,7688
model,50,2000000,0.000001,5000,18,paup-dollo-hsearch-first,7679
model,50,2000000,0.000001,5000,19,dollo-cdp-fast,7792
model,50,2000000,0.000001,5000,19,paup-dollo-fast-hsearch-first,7792
model,50,2000000,0.000001,5000,19,paup-dollo-hsearch-first,7792
model,50,2000000,0.000001,500,01,dollo-cdp-fast,776
model,50,2000000,0.000001,500,01,paup-dollo-fast-hsearch-first,776
model,50,2000000,0.000001,500,01,paup-dollo-hsearch-first,776
model,50,2000000,0.000001,5000,20,dollo-cdp-fast,8104
model,50,2000000,0.000001,5000,20,paup-dollo-fast-hsearch-first,8106
model,50,2000000,0.000001,5000,20,paup-dollo-hsearch-first,8104
model,50,2000000,0.000001,5000,21,dollo-cdp-fast,7697
model,50,2000000,0.000001,5000,21,paup-dollo-fast-hsearch-first,7697
model,50,2000000,0.000001,5000,21,paup-dollo-hsearch-first,7697
model,50,2000000,0.000001,5000,22,dollo-cdp-fast,7638
model,50,2000000,0.000001,5000,22,paup-dollo-fast-hsearch-first,7638
model,50,2000000,0.000001,5000,22,paup-dollo-hsearch-first,7638
model,50,2000000,0.000001,5000,23,dollo-cdp-fast,9083
model,50,2000000,0.000001,5000,23,paup-dollo-fast-hsearch-first,9083
model,50,2000000,0.000001,5000,23,paup-dollo-hsearch-first,9083
model,50,2000000,0.000001,5000,24,dollo-cdp-fast,7431
model,50,2000000,0.000001,5000,24,paup-dollo-fast-hsearch-first,7431
model,50,2000000,0.000001,5000,24,paup-dollo-hsearch-first,7431
model,50,2000000,0.000001,5000,25,dollo-cdp-fast,7876
model,50,2000000,0.000001,5000,25,paup-dollo-fast-hsearch-first,7876
model,50,2000000,0.000001,5000,25,paup-dollo-hsearch-first,7876
model,50,2000000,0.000001,500,02,dollo-cdp-fast,851
model,50,2000000,0.000001,500,02,paup-dollo-fast-hsearch-first,851
model,50,2000000,0.000001,500,02,paup-dollo-hsearch-first,851
model,50,2000000,0.000001,500,03,dollo-cdp-fast,908
model,50,2000000,0.000001,500,03,paup-dollo-fast-hsearch-first,908
model,50,2000000,0.000001,500,03,paup-dollo-hsearch-first,908
model,50,2000000,0.000001,500,04,dollo-cdp-fast,758
model,50,2000000,0.000001,500,04,paup-dollo-fast-hsearch-first,759
model,50,2000000,0.000001,500,04,paup-dollo-hsearch-first,758
model,50,2000000,0.000001,500,05,dollo-cdp-fast,770
model,50,2000000,0.000001,500,05,paup-dollo-fast-hsearch-first,770
model,50,2000000,0.000001,500,05,paup-dollo-hsearch-first,770
model,50,2000000,0.000001,500,06,dollo-cdp-fast,751
model,50,2000000,0.000001,500,06,paup-dollo-fast-hsearch-first,751
model,50,2000000,0.000001,500,06,paup-dollo-hsearch-first,751
model,50,2000000,0.000001,500,07,dollo-cdp-fast,749
model,50,2000000,0.000001,500,07,paup-dollo-fast-hsearch-first,749
model,50,2000000,0.000001,500,07,paup-dollo-hsearch-first,749
model,50,2000000,0.000001,500,08,dollo-cdp-fast,753
model,50,2000000,0.000001,500,08,paup-dollo-fast-hsearch-first,754
model,50,2000000,0.000001,500,08,paup-dollo-hsearch-first,753
model,50,2000000,0.000001,500,09,dollo-cdp-fast,787
model,50,2000000,0.000001,500,09,paup-dollo-fast-hsearch-first,787
model,50,2000000,0.000001,500,09,paup-dollo-hsearch-first,787
model,50,2000000,0.000001,500,10,dollo-cdp-fast,752
model,50,2000000,0.000001,500,10,paup-dollo-fast-hsearch-first,754
model,50,2000000,0.000001,500,10,paup-dollo-hsearch-first,752
model,50,2000000,0.000001,500,11,dollo-cdp-fast,777
model,50,2000000,0.000001,500,11,paup-dollo-fast-hsearch-first,777
model,50,2000000,0.000001,500,11,paup-dollo-hsearch-first,777
model,50,2000000,0.000001,500,12,dollo-cdp-fast,832
model,50,2000000,0.000001,500,12,paup-dollo-fast-hsearch-first,832
model,50,2000000,0.000001,500,12,paup-dollo-hsearch-first,832
model,50,2000000,0.000001,500,13,dollo-cdp-fast,744
model,50,2000000,0.000001,500,13,paup-dollo-fast-hsearch-first,744
model,50,2000000,0.000001,500,13,paup-dollo-hsearch-first,744
model,50,2000000,0.000001,500,14,dollo-cdp-fast,820
model,50,2000000,0.000001,500,14,paup-dollo-fast-hsearch-first,821
model,50,2000000,0.000001,500,14,paup-dollo-hsearch-first,820
model,50,2000000,0.000001,500,15,dollo-cdp-fast,857
model,50,2000000,0.000001,500,15,paup-dollo-fast-hsearch-first,858
model,50,2000000,0.000001,500,15,paup-dollo-hsearch-first,857
model,50,2000000,0.000001,500,16,dollo-cdp-fast,770
model,50,2000000,0.000001,500,16,paup-dollo-fast-hsearch-first,770
model,50,2000000,0.000001,500,16,paup-dollo-hsearch-first,770
model,50,2000000,0.000001,500,17,dollo-cdp-fast,826
model,50,2000000,0.000001,500,17,paup-dollo-fast-hsearch-first,826
model,50,2000000,0.000001,500,17,paup-dollo-hsearch-first,826
model,50,2000000,0.000001,500,18,dollo-cdp-fast,711
model,50,2000000,0.000001,500,18,paup-dollo-fast-hsearch-first,711
model,50,2000000,0.000001,500,18,paup-dollo-hsearch-first,711
model,50,2000000,0.000001,500,19,dollo-cdp-fast,767
model,50,2000000,0.000001,500,19,paup-dollo-fast-hsearch-first,767
model,50,2000000,0.000001,500,19,paup-dollo-hsearch-first,767
model,50,2000000,0.000001,500,20,dollo-cdp-fast,829
model,50,2000000,0.000001,500,20,paup-dollo-fast-hsearch-first,829
model,50,2000000,0.000001,500,20,paup-dollo-hsearch-first,829
model,50,2000000,0.000001,500,21,dollo-cdp-fast,747
model,50,2000000,0.000001,500,21,paup-dollo-fast-hsearch-first,748
model,50,2000000,0.000001,500,21,paup-dollo-hsearch-first,747
model,50,2000000,0.000001,500,22,dollo-cdp-fast,755
model,50,2000000,0.000001,500,22,paup-dollo-fast-hsearch-first,756
model,50,2000000,0.000001,500,22,paup-dollo-hsearch-first,755
model,50,2000000,0.000001,500,23,dollo-cdp-fast,903
model,50,2000000,0.000001,500,23,paup-dollo-fast-hsearch-first,904
model,50,2000000,0.000001,500,23,paup-dollo-hsearch-first,903
model,50,2000000,0.000001,500,24,dollo-cdp-fast,735
model,50,2000000,0.000001,500,24,paup-dollo-fast-hsearch-first,735
model,50,2000000,0.000001,500,24,paup-dollo-hsearch-first,735
model,50,2000000,0.000001,500,25,dollo-cdp-fast,798
model,50,2000000,0.000001,500,25,paup-dollo-fast-hsearch-first,803
model,50,2000000,0.000001,500,25,paup-dollo-hsearch-first,798
