NTAX,STRHT,SRATE,NCHR,REPL,MTHD,DOLLO,SECS
200,2000000,1e-06,500,8,paup-dollo-fast-hsearch-first,829,178.355
200,2000000,1e-06,500,8,dollo-cdp-fast,829,182.599
200,2000000,1e-06,500,8,paup-dollo-hsearch-first,830,122.646
200,2000000,1e-06,500,8,paup-dollo-hsearch,830,122.646
200,2000000,1e-06,500,9,paup-dollo-fast-hsearch-first,838,161.302
200,2000000,1e-06,500,9,dollo-cdp-fast,838,164.852
200,2000000,1e-06,500,9,paup-dollo-hsearch-first,838,158.133
200,2000000,1e-06,500,9,paup-dollo-hsearch,838,158.133
200,2000000,1e-06,500,10,paup-dollo-fast-hsearch-first,800,107.446
200,2000000,1e-06,500,10,dollo-cdp-fast,800,111.926
200,2000000,1e-06,500,10,paup-dollo-hsearch-first,800,122.797
200,2000000,1e-06,500,10,paup-dollo-hsearch,800,122.797
200,2000000,1e-06,500,11,paup-dollo-fast-hsearch-first,767,129.344
200,2000000,1e-06,500,11,dollo-cdp-fast,767,133.128
200,2000000,1e-06,500,11,paup-dollo-hsearch-first,767,115.032
200,2000000,1e-06,500,11,paup-dollo-hsearch,767,115.032
200,2000000,1e-06,500,12,paup-dollo-fast-hsearch-first,905,153.644
200,2000000,1e-06,500,12,dollo-cdp-fast,905,157.327
200,2000000,1e-06,500,12,paup-dollo-hsearch-first,905,131.0
200,2000000,1e-06,500,12,paup-dollo-hsearch,905,131.0
200,2000000,1e-06,500,13,paup-dollo-fast-hsearch-first,886,130.945
200,2000000,1e-06,500,13,dollo-cdp-fast,886,134.301
200,2000000,1e-06,500,13,paup-dollo-hsearch-first,886,122.435
200,2000000,1e-06,500,13,paup-dollo-hsearch,886,122.435
200,2000000,1e-06,500,14,paup-dollo-fast-hsearch-first,761,107.99799999999999
200,2000000,1e-06,500,14,dollo-cdp-fast,761,112.12499999999999
200,2000000,1e-06,500,14,paup-dollo-hsearch-first,761,114.15100000000001
200,2000000,1e-06,500,14,paup-dollo-hsearch,761,114.15100000000001
200,2000000,1e-06,500,15,paup-dollo-fast-hsearch-first,833,110.596
200,2000000,1e-06,500,15,dollo-cdp-fast,833,114.384
200,2000000,1e-06,500,15,paup-dollo-hsearch-first,833,121.21
200,2000000,1e-06,500,15,paup-dollo-hsearch,833,121.21
200,2000000,1e-06,500,16,paup-dollo-fast-hsearch-first,795,107.263
200,2000000,1e-06,500,16,dollo-cdp-fast,795,111.052
200,2000000,1e-06,500,16,paup-dollo-hsearch-first,795,119.457
200,2000000,1e-06,500,16,paup-dollo-hsearch,795,119.457
200,2000000,1e-06,500,17,paup-dollo-fast-hsearch-first,754,108.41
200,2000000,1e-06,500,17,dollo-cdp-fast,754,112.988
200,2000000,1e-06,500,17,paup-dollo-hsearch-first,754,163.339
200,2000000,1e-06,500,17,paup-dollo-hsearch,754,163.339
200,2000000,1e-06,500,18,paup-dollo-fast-hsearch-first,810,111.513
200,2000000,1e-06,500,18,dollo-cdp-fast,810,115.485
200,2000000,1e-06,500,18,paup-dollo-hsearch-first,810,199.511
200,2000000,1e-06,500,18,paup-dollo-hsearch,810,199.511
200,2000000,1e-06,500,19,paup-dollo-fast-hsearch-first,869,109.17099999999999
200,2000000,1e-06,500,19,dollo-cdp-fast,869,112.16
200,2000000,1e-06,500,19,paup-dollo-hsearch-first,870,139.97
200,2000000,1e-06,500,19,paup-dollo-hsearch,870,139.97
200,2000000,1e-06,500,20,paup-dollo-fast-hsearch-first,761,104.533
200,2000000,1e-06,500,20,dollo-cdp-fast,761,109.049
200,2000000,1e-06,500,20,paup-dollo-hsearch-first,761,110.816
200,2000000,1e-06,500,20,paup-dollo-hsearch,761,110.816
200,2000000,1e-06,500,21,paup-dollo-fast-hsearch-first,880,192.44
200,2000000,1e-06,500,21,dollo-cdp-fast,880,196.59
200,2000000,1e-06,500,21,paup-dollo-hsearch-first,881,130.24
200,2000000,1e-06,500,21,paup-dollo-hsearch,881,130.24
200,2000000,1e-06,500,22,paup-dollo-fast-hsearch-first,877,121.309
200,2000000,1e-06,500,22,dollo-cdp-fast,877,124.957
200,2000000,1e-06,500,22,paup-dollo-hsearch-first,877,128.302
200,2000000,1e-06,500,22,paup-dollo-hsearch,877,128.302
200,2000000,1e-06,500,23,paup-dollo-fast-hsearch-first,873,121.519
200,2000000,1e-06,500,23,dollo-cdp-fast,873,125.10300000000001
200,2000000,1e-06,500,23,paup-dollo-hsearch-first,873,125.11
200,2000000,1e-06,500,23,paup-dollo-hsearch,873,125.11
200,2000000,1e-06,500,24,paup-dollo-fast-hsearch-first,844,109.066
200,2000000,1e-06,500,24,dollo-cdp-fast,844,112.477
200,2000000,1e-06,500,24,paup-dollo-hsearch-first,844,125.883
200,2000000,1e-06,500,24,paup-dollo-hsearch,844,125.883
200,2000000,1e-06,500,25,paup-dollo-fast-hsearch-first,834,109.324
200,2000000,1e-06,500,25,dollo-cdp-fast,834,112.495
200,2000000,1e-06,500,25,paup-dollo-hsearch-first,836,121.341
200,2000000,1e-06,500,25,paup-dollo-hsearch,836,121.341
200,2000000,1e-06,1000,1,paup-dollo-fast-hsearch-first,1728,190.97899999999998
200,2000000,1e-06,1000,1,dollo-cdp-fast,1728,194.39299999999997
200,2000000,1e-06,1000,1,paup-dollo-hsearch-first,1728,172.284
200,2000000,1e-06,1000,1,paup-dollo-hsearch,1728,172.284
200,2000000,1e-06,1000,2,paup-dollo-fast-hsearch-first,1750,170.889
200,2000000,1e-06,1000,2,dollo-cdp-fast,1750,173.931
200,2000000,1e-06,1000,2,paup-dollo-hsearch-first,1750,172.324
200,2000000,1e-06,1000,2,paup-dollo-hsearch,1750,172.324
200,2000000,1e-06,1000,3,paup-dollo-fast-hsearch-first,1796,204.578
200,2000000,1e-06,1000,3,dollo-cdp-fast,1796,207.226
200,2000000,1e-06,1000,3,paup-dollo-hsearch-first,1796,166.998
200,2000000,1e-06,1000,3,paup-dollo-hsearch,1796,166.998
200,2000000,1e-06,1000,4,paup-dollo-fast-hsearch-first,1799,166.394
200,2000000,1e-06,1000,4,dollo-cdp-fast,1799,169.33100000000002
200,2000000,1e-06,1000,4,paup-dollo-hsearch-first,1799,179.424
200,2000000,1e-06,1000,4,paup-dollo-hsearch,1799,179.424
200,2000000,1e-06,1000,5,paup-dollo-fast-hsearch-first,1580,162.03300000000002
200,2000000,1e-06,1000,5,dollo-cdp-fast,1580,164.76700000000002
200,2000000,1e-06,1000,5,paup-dollo-hsearch-first,1580,156.868
200,2000000,1e-06,1000,5,paup-dollo-hsearch,1580,156.868
200,2000000,1e-06,1000,6,paup-dollo-fast-hsearch-first,1721,175.394
200,2000000,1e-06,1000,6,dollo-cdp-fast,1721,178.267
200,2000000,1e-06,1000,6,paup-dollo-hsearch-first,1721,174.844
200,2000000,1e-06,1000,6,paup-dollo-hsearch,1721,174.844
200,2000000,1e-06,1000,7,paup-dollo-fast-hsearch-first,1605,192.302
200,2000000,1e-06,1000,7,dollo-cdp-fast,1605,195.19199999999998
200,2000000,1e-06,1000,7,paup-dollo-hsearch-first,1605,208.014
200,2000000,1e-06,1000,7,paup-dollo-hsearch,1605,208.014
200,2000000,1e-06,1000,8,paup-dollo-fast-hsearch-first,1729,174.883
200,2000000,1e-06,1000,8,dollo-cdp-fast,1729,178.12900000000002
200,2000000,1e-06,1000,8,paup-dollo-hsearch-first,1729,175.127
200,2000000,1e-06,1000,8,paup-dollo-hsearch,1729,175.127
200,2000000,1e-06,1000,9,paup-dollo-fast-hsearch-first,1773,179.20600000000002
200,2000000,1e-06,1000,9,dollo-cdp-fast,1773,182.17200000000003
200,2000000,1e-06,1000,9,paup-dollo-hsearch-first,1773,180.355
200,2000000,1e-06,1000,9,paup-dollo-hsearch,1773,180.355
200,2000000,1e-06,1000,10,paup-dollo-fast-hsearch-first,1668,167.522
200,2000000,1e-06,1000,10,dollo-cdp-fast,1668,170.492
200,2000000,1e-06,1000,10,paup-dollo-hsearch-first,1668,224.986
200,2000000,1e-06,1000,10,paup-dollo-hsearch,1668,224.986
200,2000000,1e-06,1000,11,paup-dollo-fast-hsearch-first,1593,162.31900000000002
200,2000000,1e-06,1000,11,dollo-cdp-fast,1593,165.38400000000001
200,2000000,1e-06,1000,11,paup-dollo-hsearch-first,1593,160.528
200,2000000,1e-06,1000,11,paup-dollo-hsearch,1593,160.528
200,2000000,1e-06,1000,12,paup-dollo-fast-hsearch-first,1856,240.909
200,2000000,1e-06,1000,12,dollo-cdp-fast,1856,244.06
200,2000000,1e-06,1000,12,paup-dollo-hsearch-first,1856,186.685
200,2000000,1e-06,1000,12,paup-dollo-hsearch,1856,186.685
200,2000000,1e-06,1000,13,paup-dollo-fast-hsearch-first,1758,169.027
200,2000000,1e-06,1000,13,dollo-cdp-fast,1758,172.254
200,2000000,1e-06,1000,13,paup-dollo-hsearch-first,1758,182.548
200,2000000,1e-06,1000,13,paup-dollo-hsearch,1758,182.548
200,2000000,1e-06,1000,14,paup-dollo-fast-hsearch-first,1578,158.301
200,2000000,1e-06,1000,14,dollo-cdp-fast,1578,161.47199999999998
200,2000000,1e-06,1000,14,paup-dollo-hsearch-first,1578,160.476
200,2000000,1e-06,1000,14,paup-dollo-hsearch,1578,160.476
200,2000000,1e-06,1000,15,paup-dollo-fast-hsearch-first,1753,162.756
200,2000000,1e-06,1000,15,dollo-cdp-fast,1753,165.979
200,2000000,1e-06,1000,15,paup-dollo-hsearch-first,1753,166.767
200,2000000,1e-06,1000,15,paup-dollo-hsearch,1753,166.767
200,2000000,1e-06,1000,16,paup-dollo-fast-hsearch-first,1688,202.255
200,2000000,1e-06,1000,16,dollo-cdp-fast,1688,205.283
200,2000000,1e-06,1000,16,paup-dollo-hsearch-first,1688,158.969
200,2000000,1e-06,1000,16,paup-dollo-hsearch,1688,158.969
200,2000000,1e-06,1000,17,paup-dollo-fast-hsearch-first,1643,161.253
200,2000000,1e-06,1000,17,dollo-cdp-fast,1643,164.63
200,2000000,1e-06,1000,17,paup-dollo-hsearch-first,1643,159.484
200,2000000,1e-06,1000,17,paup-dollo-hsearch,1643,159.484
200,2000000,1e-06,1000,18,paup-dollo-fast-hsearch-first,1716,175.784
200,2000000,1e-06,1000,18,dollo-cdp-fast,1716,178.999
200,2000000,1e-06,1000,18,paup-dollo-hsearch-first,1716,163.24
200,2000000,1e-06,1000,18,paup-dollo-hsearch,1716,163.24
200,2000000,1e-06,1000,19,paup-dollo-fast-hsearch-first,1740,163.412
200,2000000,1e-06,1000,19,dollo-cdp-fast,1740,166.452
200,2000000,1e-06,1000,19,paup-dollo-hsearch-first,1740,168.95499999999998
200,2000000,1e-06,1000,19,paup-dollo-hsearch,1740,168.95499999999998
200,2000000,1e-06,1000,20,paup-dollo-fast-hsearch-first,1638,181.12
200,2000000,1e-06,1000,20,dollo-cdp-fast,1638,183.665
200,2000000,1e-06,1000,20,paup-dollo-hsearch-first,1638,153.15
200,2000000,1e-06,1000,20,paup-dollo-hsearch,1638,153.15
200,2000000,1e-06,1000,21,paup-dollo-fast-hsearch-first,1849,184.749
200,2000000,1e-06,1000,21,dollo-cdp-fast,1849,187.447
200,2000000,1e-06,1000,21,paup-dollo-hsearch-first,1849,184.543
200,2000000,1e-06,1000,21,paup-dollo-hsearch,1849,184.543
200,2000000,1e-06,1000,22,paup-dollo-fast-hsearch-first,1767,212.401
200,2000000,1e-06,1000,22,dollo-cdp-fast,1767,215.32500000000002
200,2000000,1e-06,1000,22,paup-dollo-hsearch-first,1767,187.308
200,2000000,1e-06,1000,22,paup-dollo-hsearch,1767,187.308
200,2000000,1e-06,1000,23,paup-dollo-fast-hsearch-first,1853,181.858
200,2000000,1e-06,1000,23,dollo-cdp-fast,1853,185.043
200,2000000,1e-06,1000,23,paup-dollo-hsearch-first,1853,175.043
200,2000000,1e-06,1000,23,paup-dollo-hsearch,1853,175.043
200,2000000,1e-06,1000,24,paup-dollo-fast-hsearch-first,1763,170.423
200,2000000,1e-06,1000,24,dollo-cdp-fast,1763,173.046
200,2000000,1e-06,1000,24,paup-dollo-hsearch-first,1763,160.85399999999998
200,2000000,1e-06,1000,24,paup-dollo-hsearch,1763,160.85399999999998
200,2000000,1e-06,1000,25,paup-dollo-fast-hsearch-first,1729,182.419
200,2000000,1e-06,1000,25,dollo-cdp-fast,1729,185.049
200,2000000,1e-06,1000,25,paup-dollo-hsearch-first,1729,165.512
200,2000000,1e-06,1000,25,paup-dollo-hsearch,1729,165.512
200,2000000,1e-06,5000,1,paup-dollo-fast-hsearch-first,9307,51.68
200,2000000,1e-06,5000,1,dollo-cdp-fast,9306,54.887
200,2000000,1e-06,5000,1,paup-dollo-hsearch-first,9306,963.284
200,2000000,1e-06,5000,1,paup-dollo-hsearch,9306,963.284
200,2000000,1e-06,5000,2,paup-dollo-fast-hsearch-first,9004,48.557
200,2000000,1e-06,5000,2,dollo-cdp-fast,9003,52.027
200,2000000,1e-06,5000,2,paup-dollo-hsearch-first,9001,1955.225
200,2000000,1e-06,5000,2,paup-dollo-hsearch,9001,1955.225
200,2000000,1e-06,5000,3,paup-dollo-fast-hsearch-first,9375,110.068
200,2000000,1e-06,5000,3,dollo-cdp-fast,9375,113.347
200,2000000,1e-06,5000,3,paup-dollo-hsearch-first,9374,7975.495
200,2000000,1e-06,5000,3,paup-dollo-hsearch,9374,7975.495
200,2000000,1e-06,5000,4,paup-dollo-fast-hsearch-first,8976,37.441
200,2000000,1e-06,5000,4,dollo-cdp-fast,8975,40.510000000000005
200,2000000,1e-06,5000,4,paup-dollo-hsearch-first,8973,1711.109
200,2000000,1e-06,5000,4,paup-dollo-hsearch,8973,1711.109
200,2000000,1e-06,5000,5,paup-dollo-fast-hsearch-first,8589,90.971
200,2000000,1e-06,5000,5,dollo-cdp-fast,8588,93.78800000000001
200,2000000,1e-06,5000,5,paup-dollo-hsearch-first,8588,1325.335
200,2000000,1e-06,5000,5,paup-dollo-hsearch,8588,1325.335
200,2000000,1e-06,5000,6,paup-dollo-fast-hsearch-first,8871,32.951
200,2000000,1e-06,5000,6,dollo-cdp-fast,8867,36.685
200,2000000,1e-06,5000,6,paup-dollo-hsearch-first,8867,1629.535
200,2000000,1e-06,5000,6,paup-dollo-hsearch,8867,1629.535
200,2000000,1e-06,5000,7,paup-dollo-fast-hsearch-first,8611,39.81
200,2000000,1e-06,5000,7,dollo-cdp-fast,8609,43.04
200,2000000,1e-06,5000,7,paup-dollo-hsearch-first,8609,1332.769
200,2000000,1e-06,5000,7,paup-dollo-hsearch,8609,1332.769
200,2000000,1e-06,5000,8,paup-dollo-fast-hsearch-first,8813,40.153
200,2000000,1e-06,5000,8,dollo-cdp-fast,8813,43.074
200,2000000,1e-06,5000,8,paup-dollo-hsearch-first,8813,991.495
200,2000000,1e-06,5000,8,paup-dollo-hsearch,8813,991.495
200,2000000,1e-06,5000,9,paup-dollo-fast-hsearch-first,9298,61.155
200,2000000,1e-06,5000,9,dollo-cdp-fast,9297,64.148
200,2000000,1e-06,5000,9,paup-dollo-hsearch-first,9297,1103.243
200,2000000,1e-06,5000,9,paup-dollo-hsearch,9297,1103.243
200,2000000,1e-06,5000,10,paup-dollo-fast-hsearch-first,8849,83.292
200,2000000,1e-06,5000,10,dollo-cdp-fast,8848,86.252
200,2000000,1e-06,5000,10,paup-dollo-hsearch-first,8848,1301.984
200,2000000,1e-06,5000,10,paup-dollo-hsearch,8848,1301.984
200,2000000,1e-06,5000,11,paup-dollo-fast-hsearch-first,8445,53.025
200,2000000,1e-06,5000,11,dollo-cdp-fast,8444,56.330999999999996
200,2000000,1e-06,5000,11,paup-dollo-hsearch-first,8444,2680.126
200,2000000,1e-06,5000,11,paup-dollo-hsearch,8444,2680.126
200,2000000,1e-06,5000,12,paup-dollo-fast-hsearch-first,9146,98.935
200,2000000,1e-06,5000,12,dollo-cdp-fast,9145,102.06
200,2000000,1e-06,5000,12,paup-dollo-hsearch-first,9145,1111.274
200,2000000,1e-06,5000,12,paup-dollo-hsearch,9145,1111.274
200,2000000,1e-06,5000,13,paup-dollo-fast-hsearch-first,9321,98.226
200,2000000,1e-06,5000,13,dollo-cdp-fast,9321,101.785
200,2000000,1e-06,5000,13,paup-dollo-hsearch-first,9319,5049.733
200,2000000,1e-06,5000,13,paup-dollo-hsearch,9319,5049.733
200,2000000,1e-06,5000,14,paup-dollo-fast-hsearch-first,8604,31.392
200,2000000,1e-06,5000,14,dollo-cdp-fast,8602,34.318
200,2000000,1e-06,5000,14,paup-dollo-hsearch-first,8601,1155.929
200,2000000,1e-06,5000,14,paup-dollo-hsearch,8601,1155.929
200,2000000,1e-06,5000,15,paup-dollo-fast-hsearch-first,9118,95.983
200,2000000,1e-06,5000,15,dollo-cdp-fast,9118,98.926
200,2000000,1e-06,5000,15,paup-dollo-hsearch-first,9118,5213.647
200,2000000,1e-06,5000,15,paup-dollo-hsearch,9118,5213.647
200,2000000,1e-06,5000,16,paup-dollo-fast-hsearch-first,8463,35.707
200,2000000,1e-06,5000,16,dollo-cdp-fast,8461,38.934
200,2000000,1e-06,5000,16,paup-dollo-hsearch-first,8461,818.319
200,2000000,1e-06,5000,16,paup-dollo-hsearch,8461,818.319
200,2000000,1e-06,5000,17,paup-dollo-fast-hsearch-first,8597,43.69
200,2000000,1e-06,5000,17,dollo-cdp-fast,8596,47.111999999999995
200,2000000,1e-06,5000,17,paup-dollo-hsearch-first,8596,1044.626
200,2000000,1e-06,5000,17,paup-dollo-hsearch,8596,1044.626
200,2000000,1e-06,5000,18,paup-dollo-fast-hsearch-first,8790,56.432
200,2000000,1e-06,5000,18,dollo-cdp-fast,8788,59.934000000000005
200,2000000,1e-06,5000,18,paup-dollo-hsearch-first,8783,3309.796
200,2000000,1e-06,5000,18,paup-dollo-hsearch,8783,3309.796
200,2000000,1e-06,5000,19,paup-dollo-fast-hsearch-first,9706,61.954
200,2000000,1e-06,5000,19,dollo-cdp-fast,9701,65.138
200,2000000,1e-06,5000,19,paup-dollo-hsearch-first,9701,2244.161
200,2000000,1e-06,5000,19,paup-dollo-hsearch,9701,2244.161
200,2000000,1e-06,5000,20,paup-dollo-fast-hsearch-first,8545,161.393
200,2000000,1e-06,5000,20,dollo-cdp-fast,8545,164.772
200,2000000,1e-06,5000,20,paup-dollo-hsearch-first,8535,6698.239
200,2000000,1e-06,5000,20,paup-dollo-hsearch,8535,6698.239
200,2000000,1e-06,5000,21,paup-dollo-fast-hsearch-first,9311,69.846
200,2000000,1e-06,5000,21,dollo-cdp-fast,9310,72.96600000000001
200,2000000,1e-06,5000,21,paup-dollo-hsearch-first,9310,1486.257
200,2000000,1e-06,5000,21,paup-dollo-hsearch,9310,1486.257
200,2000000,1e-06,5000,22,paup-dollo-fast-hsearch-first,9257,103.493
200,2000000,1e-06,5000,22,dollo-cdp-fast,9256,106.579
200,2000000,1e-06,5000,22,paup-dollo-hsearch-first,9256,2110.311
200,2000000,1e-06,5000,22,paup-dollo-hsearch,9256,2110.311
200,2000000,1e-06,5000,23,paup-dollo-fast-hsearch-first,9217,27.204
200,2000000,1e-06,5000,23,dollo-cdp-fast,9215,30.552
200,2000000,1e-06,5000,23,paup-dollo-hsearch-first,9215,1237.592
200,2000000,1e-06,5000,23,paup-dollo-hsearch,9215,1237.592
200,2000000,1e-06,5000,24,paup-dollo-fast-hsearch-first,8994,244.544
200,2000000,1e-06,5000,24,dollo-cdp-fast,8994,247.67600000000002
200,2000000,1e-06,5000,24,paup-dollo-hsearch-first,8994,1390.726
200,2000000,1e-06,5000,24,paup-dollo-hsearch,8994,1390.726
200,2000000,1e-06,5000,25,paup-dollo-fast-hsearch-first,9035,61.424
200,2000000,1e-06,5000,25,dollo-cdp-fast,9034,64.798
200,2000000,1e-06,5000,25,paup-dollo-hsearch-first,9033,3097.179
200,2000000,1e-06,5000,25,paup-dollo-hsearch,9033,3097.179
200,2000000,1e-06,10000,1,paup-dollo-fast-hsearch-first,18442,93.987
200,2000000,1e-06,10000,1,dollo-cdp-fast,18440,97.34599999999999
200,2000000,1e-06,10000,1,paup-dollo-hsearch-first,18440,1581.459
200,2000000,1e-06,10000,1,paup-dollo-hsearch,18440,1581.459
200,2000000,1e-06,10000,2,paup-dollo-fast-hsearch-first,18246,110.14099999999999
200,2000000,1e-06,10000,2,dollo-cdp-fast,18245,113.841
200,2000000,1e-06,10000,2,paup-dollo-hsearch-first,18242,5214.555
200,2000000,1e-06,10000,2,paup-dollo-hsearch,18242,5214.555
200,2000000,1e-06,10000,3,paup-dollo-fast-hsearch-first,18566,54.305
200,2000000,1e-06,10000,3,dollo-cdp-fast,18560,58.394999999999996
200,2000000,1e-06,10000,3,paup-dollo-hsearch-first,18560,2139.811
200,2000000,1e-06,10000,3,paup-dollo-hsearch,18560,2139.811
200,2000000,1e-06,10000,4,paup-dollo-fast-hsearch-first,17935,70.85
200,2000000,1e-06,10000,4,dollo-cdp-fast,17932,75.292
200,2000000,1e-06,10000,4,paup-dollo-hsearch-first,17932,2128.774
200,2000000,1e-06,10000,4,paup-dollo-hsearch,17932,2128.774
200,2000000,1e-06,10000,5,paup-dollo-fast-hsearch-first,17667,56.829
200,2000000,1e-06,10000,5,dollo-cdp-fast,17665,60.766
200,2000000,1e-06,10000,5,paup-dollo-hsearch-first,17665,1441.867
200,2000000,1e-06,10000,5,paup-dollo-hsearch,17665,1441.867
200,2000000,1e-06,10000,6,paup-dollo-fast-hsearch-first,17916,105.231
200,2000000,1e-06,10000,6,dollo-cdp-fast,17914,109.10799999999999
200,2000000,1e-06,10000,6,paup-dollo-hsearch-first,17914,1969.0
200,2000000,1e-06,10000,6,paup-dollo-hsearch,17914,1969.0
200,2000000,1e-06,10000,7,paup-dollo-fast-hsearch-first,17218,111.93
200,2000000,1e-06,10000,7,dollo-cdp-fast,17217,115.46400000000001
200,2000000,1e-06,10000,7,paup-dollo-hsearch-first,17215,3900.991
200,2000000,1e-06,10000,7,paup-dollo-hsearch,17215,3900.991
200,2000000,1e-06,10000,8,paup-dollo-fast-hsearch-first,17435,199.416
200,2000000,1e-06,10000,8,dollo-cdp-fast,17435,202.896
200,2000000,1e-06,10000,8,paup-dollo-hsearch-first,17435,1558.437
200,2000000,1e-06,10000,8,paup-dollo-hsearch,17435,1558.437
200,2000000,1e-06,10000,9,paup-dollo-fast-hsearch-first,18844,51.407
200,2000000,1e-06,10000,9,dollo-cdp-fast,18839,55.549
200,2000000,1e-06,10000,9,paup-dollo-hsearch-first,18839,1686.53
200,2000000,1e-06,10000,9,paup-dollo-hsearch,18839,1686.53
200,2000000,1e-06,10000,10,paup-dollo-fast-hsearch-first,17812,51.968
200,2000000,1e-06,10000,10,dollo-cdp-fast,17811,55.720000000000006
200,2000000,1e-06,10000,10,paup-dollo-hsearch-first,17811,1960.031
200,2000000,1e-06,10000,10,paup-dollo-hsearch,17811,1960.031
200,2000000,1e-06,10000,11,paup-dollo-fast-hsearch-first,17052,51.213
200,2000000,1e-06,10000,11,dollo-cdp-fast,17051,54.858000000000004
200,2000000,1e-06,10000,11,paup-dollo-hsearch-first,17051,1277.631
200,2000000,1e-06,10000,11,paup-dollo-hsearch,17051,1277.631
200,2000000,1e-06,10000,12,paup-dollo-fast-hsearch-first,18303,400.278
200,2000000,1e-06,10000,12,dollo-cdp-fast,18303,404.15700000000004
200,2000000,1e-06,10000,12,paup-dollo-hsearch-first,18303,1672.747
200,2000000,1e-06,10000,12,paup-dollo-hsearch,18303,1672.747
200,2000000,1e-06,10000,13,paup-dollo-fast-hsearch-first,18277,42.922
200,2000000,1e-06,10000,13,dollo-cdp-fast,18274,47.614
200,2000000,1e-06,10000,13,paup-dollo-hsearch-first,18274,1713.847
200,2000000,1e-06,10000,13,paup-dollo-hsearch,18274,1713.847
200,2000000,1e-06,10000,14,paup-dollo-fast-hsearch-first,17529,95.61699999999999
200,2000000,1e-06,10000,14,dollo-cdp-fast,17527,99.13799999999999
200,2000000,1e-06,10000,14,paup-dollo-hsearch-first,17527,1528.446
200,2000000,1e-06,10000,14,paup-dollo-hsearch,17527,1528.446
200,2000000,1e-06,10000,15,paup-dollo-fast-hsearch-first,18470,87.128
200,2000000,1e-06,10000,15,dollo-cdp-fast,18469,90.864
200,2000000,1e-06,10000,15,paup-dollo-hsearch-first,18469,2589.542
200,2000000,1e-06,10000,15,paup-dollo-hsearch,18469,2589.542
200,2000000,1e-06,10000,16,paup-dollo-fast-hsearch-first,17134,135.122
200,2000000,1e-06,10000,16,dollo-cdp-fast,17133,138.637
200,2000000,1e-06,10000,16,paup-dollo-hsearch-first,17133,1334.915
200,2000000,1e-06,10000,16,paup-dollo-hsearch,17133,1334.915
200,2000000,1e-06,10000,17,paup-dollo-fast-hsearch-first,17332,45.085
200,2000000,1e-06,10000,17,dollo-cdp-fast,17325,49.26
200,2000000,1e-06,10000,17,paup-dollo-hsearch-first,17325,1471.901
200,2000000,1e-06,10000,17,paup-dollo-hsearch,17325,1471.901
200,2000000,1e-06,10000,18,paup-dollo-fast-hsearch-first,17737,65.649
200,2000000,1e-06,10000,18,dollo-cdp-fast,17732,69.468
200,2000000,1e-06,10000,18,paup-dollo-hsearch-first,17722,2928.779
200,2000000,1e-06,10000,18,paup-dollo-hsearch,17722,2928.779
200,2000000,1e-06,10000,19,paup-dollo-fast-hsearch-first,19850,74.423
200,2000000,1e-06,10000,19,dollo-cdp-fast,19848,77.825
200,2000000,1e-06,10000,19,paup-dollo-hsearch-first,19836,3703.041
200,2000000,1e-06,10000,19,paup-dollo-hsearch,19836,3703.041
200,2000000,1e-06,10000,20,paup-dollo-fast-hsearch-first,17051,143.602
200,2000000,1e-06,10000,20,dollo-cdp-fast,17051,147.467
200,2000000,1e-06,10000,20,paup-dollo-hsearch-first,17051,5786.977
200,2000000,1e-06,10000,20,paup-dollo-hsearch,17051,5786.977
200,2000000,1e-06,10000,21,paup-dollo-fast-hsearch-first,18869,66.844
200,2000000,1e-06,10000,21,dollo-cdp-fast,18865,70.889
200,2000000,1e-06,10000,21,paup-dollo-hsearch-first,18858,3239.955
200,2000000,1e-06,10000,21,paup-dollo-hsearch,18858,3239.955
200,2000000,1e-06,10000,22,paup-dollo-fast-hsearch-first,18743,38.927
200,2000000,1e-06,10000,22,dollo-cdp-fast,18735,43.274
200,2000000,1e-06,10000,22,paup-dollo-hsearch-first,18733,1637.621
200,2000000,1e-06,10000,22,paup-dollo-hsearch,18733,1637.621
200,2000000,1e-06,10000,23,paup-dollo-fast-hsearch-first,18152,156.673
200,2000000,1e-06,10000,23,dollo-cdp-fast,18152,160.577
200,2000000,1e-06,10000,23,paup-dollo-hsearch-first,18152,2783.22
200,2000000,1e-06,10000,23,paup-dollo-hsearch,18152,2783.22
200,2000000,1e-06,10000,24,paup-dollo-fast-hsearch-first,17913,46.778
200,2000000,1e-06,10000,24,dollo-cdp-fast,17906,51.055
200,2000000,1e-06,10000,24,paup-dollo-hsearch-first,17906,2231.369
200,2000000,1e-06,10000,24,paup-dollo-hsearch,17906,2231.369
200,2000000,1e-06,10000,25,paup-dollo-fast-hsearch-first,18131,122.807
200,2000000,1e-06,10000,25,dollo-cdp-fast,18130,126.62
200,2000000,1e-06,10000,25,paup-dollo-hsearch-first,18130,1574.897
200,2000000,1e-06,10000,25,paup-dollo-hsearch,18130,1574.897
200,2000000,1e-06,50000,1,paup-dollo-fast-hsearch-first,91715,97.731
200,2000000,1e-06,50000,1,dollo-cdp-fast,91700,109.228
200,2000000,1e-06,50000,1,paup-dollo-hsearch-first,91700,5394.033
200,2000000,1e-06,50000,1,paup-dollo-hsearch,91700,5394.033
200,2000000,1e-06,50000,2,paup-dollo-fast-hsearch-first,91112,97.488
200,2000000,1e-06,50000,2,dollo-cdp-fast,91055,108.638
200,2000000,1e-06,50000,2,paup-dollo-hsearch-first,91033,3801.865
