NTAX,STRHT,SRATE,NCHR,REPL,MTHD,NODE,real,user,sys
model,200,2000000,0.000001,1000,07,paup-dollo-hsearch,cbcb15,3m28.014s,3m26.402s,0m0.009s
model,200,2000000,0.000001,1000,08,dollo-cdp-fast,cbcb04,0m3.246s,0m0.127s,0m0.004s
model,200,2000000,0.000001,1000,08,paup-dollo-fast-hsearch,cbcb04,2m54.883s,2m53.388s,0m0.009s
model,200,2000000,0.000001,1000,08,paup-dollo-hsearch,cbcb19,2m55.127s,2m53.661s,0m0.009s
model,200,2000000,0.000001,1000,09,dollo-cdp-fast,cbcb04,0m2.966s,0m0.137s,0m0.000s
model,200,2000000,0.000001,1000,09,paup-dollo-fast-hsearch,cbcb04,2m59.206s,2m57.741s,0m0.005s
model,200,2000000,0.000001,1000,09,paup-dollo-hsearch,cbcb18,3m0.355s,2m59.187s,0m0.005s
model,200,2000000,0.000001,1000,10,dollo-cdp-fast,cbcb04,0m2.970s,0m0.134s,0m0.003s
model,200,2000000,0.000001,1000,10,paup-dollo-fast-hsearch,cbcb04,2m47.522s,2m45.917s,0m0.005s
model,200,2000000,0.000001,1000,10,paup-dollo-hsearch,cbcb18,3m44.986s,3m43.131s,0m0.006s
model,200,2000000,0.000001,1000,11,dollo-cdp-fast,cbcb04,0m3.065s,0m0.125s,0m0.004s
model,200,2000000,0.000001,1000,11,paup-dollo-fast-hsearch,cbcb04,2m42.319s,2m40.745s,0m0.009s
model,200,2000000,0.000001,1000,11,paup-dollo-hsearch,cbcb15,2m40.528s,2m39.636s,0m0.007s
model,200,2000000,0.000001,1000,12,dollo-cdp-fast,cbcb04,0m3.151s,0m0.134s,0m0.005s
model,200,2000000,0.000001,1000,12,paup-dollo-fast-hsearch,cbcb04,4m0.909s,3m59.004s,0m0.010s
model,200,2000000,0.000001,1000,12,paup-dollo-hsearch,cbcb19,3m6.685s,3m5.146s,0m0.008s
model,200,2000000,0.000001,1000,13,dollo-cdp-fast,cbcb04,0m3.227s,0m0.129s,0m0.002s
model,200,2000000,0.000001,1000,13,paup-dollo-fast-hsearch,cbcb04,2m49.027s,2m47.443s,0m0.004s
model,200,2000000,0.000001,1000,13,paup-dollo-hsearch,cbcb18,3m2.548s,3m0.940s,0m0.006s
model,200,2000000,0.000001,1000,14,dollo-cdp-fast,cbcb04,0m3.171s,0m0.130s,0m0.002s
model,200,2000000,0.000001,1000,14,paup-dollo-fast-hsearch,cbcb04,2m38.301s,2m36.528s,0m0.006s
model,200,2000000,0.000001,1000,14,paup-dollo-hsearch,cbcb18,2m40.476s,2m38.957s,0m0.006s
model,200,2000000,0.000001,1000,15,dollo-cdp-fast,cbcb04,0m3.223s,0m0.135s,0m0.004s
model,200,2000000,0.000001,1000,15,paup-dollo-fast-hsearch,cbcb04,2m42.756s,2m41.009s,0m0.004s
model,200,2000000,0.000001,1000,15,paup-dollo-hsearch,cbcb15,2m46.767s,2m45.275s,0m0.003s
model,200,2000000,0.000001,1000,16,dollo-cdp-fast,cbcb04,0m3.028s,0m0.128s,0m0.001s
model,200,2000000,0.000001,1000,16,paup-dollo-fast-hsearch,cbcb04,3m22.255s,3m20.858s,0m0.009s
model,200,2000000,0.000001,1000,16,paup-dollo-hsearch,cbcb19,2m38.969s,2m38.111s,0m0.008s
model,200,2000000,0.000001,1000,17,dollo-cdp-fast,cbcb04,0m3.377s,0m0.133s,0m0.000s
model,200,2000000,0.000001,1000,17,paup-dollo-fast-hsearch,cbcb04,2m41.253s,2m39.493s,0m0.007s
model,200,2000000,0.000001,1000,17,paup-dollo-hsearch,cbcb20,2m39.484s,2m37.954s,0m0.004s
model,200,2000000,0.000001,1000,18,dollo-cdp-fast,cbcb04,0m3.215s,0m0.124s,0m0.002s
model,200,2000000,0.000001,1000,18,paup-dollo-fast-hsearch,cbcb04,2m55.784s,2m54.240s,0m0.007s
model,200,2000000,0.000001,1000,18,paup-dollo-hsearch,cbcb19,2m43.240s,2m42.357s,0m0.007s
model,200,2000000,0.000001,1000,19,dollo-cdp-fast,cbcb04,0m3.040s,0m0.140s,0m0.004s
model,200,2000000,0.000001,1000,19,paup-dollo-fast-hsearch,cbcb04,2m43.412s,2m41.839s,0m0.006s
model,200,2000000,0.000001,1000,19,paup-dollo-hsearch,cbcb20,2m48.955s,2m47.441s,0m0.009s
model,200,2000000,0.000001,1000,20,dollo-cdp-fast,cbcb04,0m2.545s,0m0.128s,0m0.006s
model,200,2000000,0.000001,1000,20,paup-dollo-fast-hsearch,cbcb04,3m1.120s,2m59.555s,0m0.003s
model,200,2000000,0.000001,1000,20,paup-dollo-hsearch,cbcb16,2m33.150s,2m32.342s,0m0.006s
model,200,2000000,0.000001,1000,21,dollo-cdp-fast,cbcb04,0m2.698s,0m0.129s,0m0.002s
model,200,2000000,0.000001,1000,21,paup-dollo-fast-hsearch,cbcb04,3m4.749s,3m3.145s,0m0.003s
model,200,2000000,0.000001,1000,21,paup-dollo-hsearch,cbcb18,3m4.543s,3m2.899s,0m0.003s
model,200,2000000,0.000001,1000,22,dollo-cdp-fast,cbcb04,0m2.924s,0m0.125s,0m0.005s
model,200,2000000,0.000001,1000,22,paup-dollo-fast-hsearch,cbcb04,3m32.401s,3m30.329s,0m0.025s
model,200,2000000,0.000001,1000,22,paup-dollo-hsearch,cbcb19,3m7.308s,3m5.657s,0m0.006s
model,200,2000000,0.000001,1000,23,dollo-cdp-fast,cbcb04,0m3.185s,0m0.124s,0m0.001s
model,200,2000000,0.000001,1000,23,paup-dollo-fast-hsearch,cbcb04,3m1.858s,2m59.958s,0m0.038s
model,200,2000000,0.000001,1000,23,paup-dollo-hsearch,cbcb17,2m55.043s,2m54.111s,0m0.008s
model,200,2000000,0.000001,1000,24,dollo-cdp-fast,cbcb04,0m2.623s,0m0.117s,0m0.003s
model,200,2000000,0.000001,1000,24,paup-dollo-fast-hsearch,cbcb04,2m50.423s,2m48.677s,0m0.010s
model,200,2000000,0.000001,1000,24,paup-dollo-hsearch,cbcb17,2m40.854s,2m39.319s,0m0.006s
model,200,2000000,0.000001,1000,25,dollo-cdp-fast,cbcb05,0m2.630s,0m0.135s,0m0.002s
model,200,2000000,0.000001,1000,25,paup-dollo-fast-hsearch,cbcb05,3m2.419s,3m1.156s,0m0.004s
model,200,2000000,0.000001,1000,25,paup-dollo-hsearch,cbcb00,2m45.512s,2m44.130s,0m0.009s
model,200,2000000,0.000001,50000,01,dollo-cdp-fast,cbcb20,0m11.497s,0m8.617s,0m0.054s
model,200,2000000,0.000001,50000,01,paup-dollo-fast-hsearch,cbcb20,1m37.731s,1m36.339s,0m0.014s
model,200,2000000,0.000001,50000,01,paup-dollo-hsearch,cbcb15,89m54.033s,89m36.862s,0m0.020s
model,200,2000000,0.000001,50000,02,dollo-cdp-fast,cbcb20,0m11.150s,0m8.348s,0m0.048s
model,200,2000000,0.000001,50000,02,paup-dollo-fast-hsearch,cbcb20,1m37.488s,1m36.088s,0m0.019s
model,200,2000000,0.000001,50000,02,paup-dollo-hsearch,cbcb17,63m21.865s,63m0.588s,0m0.089s
model,200,2000000,0.000001,50000,03,dollo-cdp-fast,cbcb20,0m11.771s,0m8.790s,0m0.060s
model,200,2000000,0.000001,50000,03,paup-dollo-fast-hsearch,cbcb20,2m1.120s,1m59.575s,0m0.022s
model,200,2000000,0.000001,50000,03,paup-dollo-hsearch,cbcb15,83m45.624s,83m28.045s,0m0.015s
model,200,2000000,0.000001,50000,04,dollo-cdp-fast,cbcb15,0m10.856s,0m7.532s,0m0.054s
model,200,2000000,0.000001,50000,04,paup-dollo-fast-hsearch,cbcb15,1m49.921s,1m49.164s,0m0.013s
model,200,2000000,0.000001,50000,04,paup-dollo-hsearch,cbcb04,75m56.616s,75m39.355s,0m0.021s
model,200,2000000,0.000001,50000,05,dollo-cdp-fast,cbcb16,0m9.511s,0m6.470s,0m0.039s
model,200,2000000,0.000001,50000,05,paup-dollo-fast-hsearch,cbcb16,1m59.716s,1m58.734s,0m0.013s
model,200,2000000,0.000001,50000,05,paup-dollo-hsearch,cbcb04,66m2.496s,65m47.416s,0m0.014s
model,200,2000000,0.000001,50000,06,dollo-cdp-fast,cbcb00,0m11.384s,0m8.296s,0m0.035s
model,200,2000000,0.000001,50000,06,paup-dollo-fast-hsearch,cbcb00,2m5.700s,2m4.321s,0m0.014s
model,200,2000000,0.000001,50000,06,paup-dollo-hsearch,cbcb04,80m13.921s,79m55.739s,0m0.020s
model,200,2000000,0.000001,50000,07,dollo-cdp-fast,cbcb15,0m9.584s,0m6.782s,0m0.052s
model,200,2000000,0.000001,50000,07,paup-dollo-fast-hsearch,cbcb15,2m12.244s,2m11.333s,0m0.016s
model,200,2000000,0.000001,50000,07,paup-dollo-hsearch,cbcb17,113m1.347s,112m34.045s,0m0.012s
model,200,2000000,0.000001,50000,08,dollo-cdp-fast,cbcb15,0m8.546s,0m5.943s,0m0.046s
model,200,2000000,0.000001,50000,08,paup-dollo-fast-hsearch,cbcb15,1m57.189s,1m55.901s,0m0.015s
model,200,2000000,0.000001,50000,08,paup-dollo-hsearch,cbcb04,62m39.113s,62m24.688s,0m0.011s
model,200,2000000,0.000001,50000,09,dollo-cdp-fast,cbcb16,0m10.573s,0m7.589s,0m0.045s
model,200,2000000,0.000001,50000,09,paup-dollo-fast-hsearch,cbcb16,1m58.755s,1m57.800s,0m0.013s
model,200,2000000,0.000001,50000,09,paup-dollo-hsearch,cbcb04,83m21.447s,83m1.365s,0m0.013s
model,200,2000000,0.000001,50000,10,dollo-cdp-fast,cbcb02,0m10.116s,0m7.447s,0m0.036s
model,200,2000000,0.000001,50000,10,paup-dollo-fast-hsearch,cbcb02,2m12.877s,2m11.588s,0m0.042s
model,200,2000000,0.000001,50000,10,paup-dollo-hsearch,cbcb04,72m11.824s,71m54.512s,0m0.013s
model,200,2000000,0.000001,50000,11,dollo-cdp-fast,cbcb02,0m9.787s,0m7.064s,0m0.048s
model,200,2000000,0.000001,50000,11,paup-dollo-fast-hsearch,cbcb02,1m27.111s,1m26.083s,0m0.032s
model,200,2000000,0.000001,50000,11,paup-dollo-hsearch,cbcb21,70m11.410s,69m53.118s,0m0.018s
model,200,2000000,0.000001,50000,12,dollo-cdp-fast,cbcb15,0m10.199s,0m7.154s,0m0.049s
model,200,2000000,0.000001,50000,12,paup-dollo-fast-hsearch,cbcb15,2m1.022s,1m59.655s,0m0.016s
model,200,2000000,0.000001,50000,12,paup-dollo-hsearch,cbcb15,70m5.800s,69m51.205s,0m0.019s
model,200,2000000,0.000001,50000,13,dollo-cdp-fast,cbcb15,0m8.167s,0m5.519s,0m0.045s
model,200,2000000,0.000001,50000,13,paup-dollo-fast-hsearch,cbcb15,3m6.835s,3m4.973s,0m0.078s
model,200,2000000,0.000001,50000,13,paup-dollo-hsearch,cbcb20,88m44.024s,88m29.673s,0m0.007s
model,200,2000000,0.000001,50000,14,dollo-cdp-fast,cbcb15,0m10.715s,0m7.769s,0m0.048s
model,200,2000000,0.000001,50000,14,paup-dollo-fast-hsearch,cbcb15,1m54.468s,1m53.205s,0m0.021s
model,200,2000000,0.000001,50000,14,paup-dollo-hsearch,cbcb04,79m36.618s,79m18.695s,0m0.022s
model,200,2000000,0.000001,50000,15,dollo-cdp-fast,cbcb15,0m7.948s,0m5.123s,0m0.034s
model,200,2000000,0.000001,50000,15,paup-dollo-fast-hsearch,cbcb15,4m57.476s,4m55.321s,0m0.018s
model,200,2000000,0.000001,50000,15,paup-dollo-hsearch,cbcb04,327m36.017s,326m52.472s,0m0.023s
model,200,2000000,0.000001,50000,16,dollo-cdp-fast,cbcb02,0m8.001s,0m5.660s,0m0.037s
model,200,2000000,0.000001,50000,16,paup-dollo-fast-hsearch,cbcb02,2m49.281s,2m47.982s,0m0.011s
model,200,2000000,0.000001,50000,16,paup-dollo-hsearch,cbcb21,105m16.150s,104m52.409s,0m0.019s
model,200,2000000,0.000001,50000,17,dollo-cdp-fast,cbcb02,0m8.925s,0m6.270s,0m0.034s
model,200,2000000,0.000001,50000,17,paup-dollo-fast-hsearch,cbcb02,2m8.835s,2m7.611s,0m0.018s
model,200,2000000,0.000001,50000,17,paup-dollo-hsearch,cbcb04,90m9.272s,89m48.582s,0m0.005s
model,200,2000000,0.000001,50000,18,dollo-cdp-fast,cbcb00,0m10.949s,0m7.987s,0m0.070s
model,200,2000000,0.000001,50000,18,paup-dollo-fast-hsearch,cbcb00,1m26.205s,1m24.998s,0m0.015s
model,200,2000000,0.000001,50000,18,paup-dollo-hsearch,cbcb04,72m30.004s,72m12.648s,0m0.013s
model,200,2000000,0.000001,50000,19,dollo-cdp-fast,cbcb00,0m10.225s,0m7.773s,0m0.063s
model,200,2000000,0.000001,50000,19,paup-dollo-fast-hsearch,cbcb00,3m2.813s,3m1.216s,0m0.009s
model,200,2000000,0.000001,50000,19,paup-dollo-hsearch,cbcb19,108m47.403s,108m25.705s,0m0.011s
model,200,2000000,0.000001,5000,01,dollo-cdp-fast,cbcb05,0m3.207s,0m0.619s,0m0.006s
model,200,2000000,0.000001,5000,01,paup-dollo-fast-hsearch,cbcb05,0m51.680s,0m50.722s,0m0.007s
model,200,2000000,0.000001,5000,01,paup-dollo-hsearch,cbcb19,16m3.284s,15m58.922s,0m0.082s
model,200,2000000,0.000001,50000,20,dollo-cdp-fast,cbcb00,0m8.154s,0m5.300s,0m0.031s
model,200,2000000,0.000001,50000,20,paup-dollo-fast-hsearch,cbcb00,4m14.771s,4m12.829s,0m0.010s
model,200,2000000,0.000001,50000,20,paup-dollo-hsearch,cbcb04,131m59.178s,131m36.658s,0m0.020s
model,200,2000000,0.000001,50000,21,dollo-cdp-fast,cbcb15,0m10.553s,0m7.587s,0m0.046s
model,200,2000000,0.000001,50000,21,paup-dollo-fast-hsearch,cbcb15,2m26.671s,2m25.206s,0m0.016s
model,200,2000000,0.000001,50000,21,paup-dollo-hsearch,cbcb04,97m20.166s,96m57.198s,0m0.021s
model,200,2000000,0.000001,50000,22,dollo-cdp-fast,cbcb15,0m10.160s,0m7.445s,0m0.042s
model,200,2000000,0.000001,50000,22,paup-dollo-fast-hsearch,cbcb15,2m25.951s,2m24.497s,0m0.012s
model,200,2000000,0.000001,50000,22,paup-dollo-hsearch,cbcb15,83m0.481s,82m42.918s,0m0.026s
model,200,2000000,0.000001,50000,23,dollo-cdp-fast,cbcb00,0m10.334s,0m7.585s,0m0.056s
model,200,2000000,0.000001,50000,23,paup-dollo-fast-hsearch,cbcb00,1m40.533s,1m39.871s,0m0.014s
model,200,2000000,0.000001,50000,23,paup-dollo-hsearch,cbcb21,72m17.086s,72m2.604s,0m0.016s
model,200,2000000,0.000001,50000,24,dollo-cdp-fast,cbcb00,0m10.231s,0m7.277s,0m0.049s
model,200,2000000,0.000001,50000,24,paup-dollo-fast-hsearch,cbcb00,1m28.297s,1m27.222s,0m0.012s
model,200,2000000,0.000001,50000,24,paup-dollo-hsearch,cbcb20,75m36.270s,75m23.491s,0m0.014s
model,200,2000000,0.000001,50000,25,dollo-cdp-fast,cbcb00,0m9.438s,0m7.161s,0m0.035s
model,200,2000000,0.000001,50000,25,paup-dollo-fast-hsearch,cbcb00,1m41.165s,1m40.055s,0m0.004s
model,200,2000000,0.000001,50000,25,paup-dollo-hsearch,cbcb21,85m27.406s,85m9.286s,0m0.015s
model,200,2000000,0.000001,5000,02,dollo-cdp-fast,cbcb05,0m3.470s,0m0.591s,0m0.007s
model,200,2000000,0.000001,5000,02,paup-dollo-fast-hsearch,cbcb05,0m48.557s,0m47.604s,0m0.009s
model,200,2000000,0.000001,5000,02,paup-dollo-hsearch,cbcb19,32m35.225s,32m27.991s,0m0.003s
model,200,2000000,0.000001,5000,03,dollo-cdp-fast,cbcb05,0m3.279s,0m0.575s,0m0.002s
model,200,2000000,0.000001,5000,03,paup-dollo-fast-hsearch,cbcb05,1m50.068s,1m48.953s,0m0.008s
model,200,2000000,0.000001,5000,03,paup-dollo-hsearch,cbcb19,132m55.495s,132m34.988s,0m0.002s
model,200,2000000,0.000001,5000,04,dollo-cdp-fast,cbcb05,0m3.069s,0m0.626s,0m0.005s
model,200,2000000,0.000001,5000,04,paup-dollo-fast-hsearch,cbcb05,0m37.441s,0m36.515s,0m0.005s
model,200,2000000,0.000001,5000,04,paup-dollo-hsearch,cbcb18,28m31.109s,28m22.422s,0m0.008s
model,200,2000000,0.000001,5000,05,dollo-cdp-fast,cbcb05,0m2.817s,0m0.570s,0m0.005s
model,200,2000000,0.000001,5000,05,paup-dollo-fast-hsearch,cbcb05,1m30.971s,1m29.731s,0m0.009s
model,200,2000000,0.000001,5000,05,paup-dollo-hsearch,cbcb20,22m5.335s,21m59.982s,0m0.007s
model,200,2000000,0.000001,5000,06,dollo-cdp-fast,cbcb05,0m3.734s,0m0.711s,0m0.007s
model,200,2000000,0.000001,5000,06,paup-dollo-fast-hsearch,cbcb05,0m32.951s,0m32.034s,0m0.005s
model,200,2000000,0.000001,5000,06,paup-dollo-hsearch,cbcb00,27m9.535s,27m4.439s,0m0.013s
model,200,2000000,0.000001,5000,07,dollo-cdp-fast,cbcb05,0m3.230s,0m0.676s,0m0.004s
model,200,2000000,0.000001,5000,07,paup-dollo-fast-hsearch,cbcb05,0m39.810s,0m38.863s,0m0.012s
model,200,2000000,0.000001,5000,07,paup-dollo-hsearch,cbcb15,22m12.769s,22m6.798s,0m0.010s
model,200,2000000,0.000001,5000,08,dollo-cdp-fast,cbcb05,0m2.921s,0m0.591s,0m0.003s
model,200,2000000,0.000001,5000,08,paup-dollo-fast-hsearch,cbcb05,0m40.153s,0m39.289s,0m0.012s
model,200,2000000,0.000001,5000,08,paup-dollo-hsearch,cbcb18,16m31.495s,16m27.900s,0m0.006s
model,200,2000000,0.000001,5000,09,dollo-cdp-fast,cbcb05,0m2.993s,0m0.619s,0m0.009s
model,200,2000000,0.000001,5000,09,paup-dollo-fast-hsearch,cbcb05,1m1.155s,1m0.227s,0m0.006s
model,200,2000000,0.000001,5000,09,paup-dollo-hsearch,cbcb19,18m23.243s,18m17.449s,0m0.006s
model,200,2000000,0.000001,5000,10,dollo-cdp-fast,cbcb05,0m2.960s,0m0.546s,0m0.005s
model,200,2000000,0.000001,5000,10,paup-dollo-fast-hsearch,cbcb05,1m23.292s,1m22.291s,0m0.006s
model,200,2000000,0.000001,5000,10,paup-dollo-hsearch,cbcb20,21m41.984s,21m36.516s,0m0.005s
model,200,2000000,0.000001,5000,11,dollo-cdp-fast,cbcb20,0m3.306s,0m0.550s,0m0.009s
model,200,2000000,0.000001,5000,11,paup-dollo-fast-hsearch,cbcb20,0m53.025s,0m52.632s,0m0.010s
model,200,2000000,0.000001,5000,11,paup-dollo-hsearch,cbcb21,44m40.126s,44m30.510s,0m0.004s
model,200,2000000,0.000001,5000,12,dollo-cdp-fast,cbcb20,0m3.125s,0m0.529s,0m0.006s
model,200,2000000,0.000001,5000,12,paup-dollo-fast-hsearch,cbcb20,1m38.935s,1m37.826s,0m0.003s
model,200,2000000,0.000001,5000,12,paup-dollo-hsearch,cbcb04,18m31.274s,18m27.465s,0m0.009s
model,200,2000000,0.000001,5000,13,dollo-cdp-fast,cbcb20,0m3.559s,0m0.530s,0m0.005s
model,200,2000000,0.000001,5000,13,paup-dollo-fast-hsearch,cbcb20,1m38.226s,1m37.134s,0m0.004s
model,200,2000000,0.000001,5000,13,paup-dollo-hsearch,cbcb15,84m9.733s,83m54.723s,0m0.023s
model,200,2000000,0.000001,5000,14,dollo-cdp-fast,cbcb20,0m2.926s,0m0.698s,0m0.012s
model,200,2000000,0.000001,5000,14,paup-dollo-fast-hsearch,cbcb20,0m31.392s,0m30.550s,0m0.005s
model,200,2000000,0.000001,5000,14,paup-dollo-hsearch,cbcb17,19m15.929s,19m10.687s,0m0.005s
model,200,2000000,0.000001,5000,15,dollo-cdp-fast,cbcb20,0m2.943s,0m0.568s,0m0.006s
model,200,2000000,0.000001,5000,15,paup-dollo-fast-hsearch,cbcb20,1m35.983s,1m34.867s,0m0.004s
model,200,2000000,0.000001,5000,15,paup-dollo-hsearch,cbcb17,86m53.647s,86m22.454s,0m0.095s
model,200,2000000,0.000001,5000,16,dollo-cdp-fast,cbcb20,0m3.227s,0m0.597s,0m0.006s
model,200,2000000,0.000001,5000,16,paup-dollo-fast-hsearch,cbcb20,0m35.707s,0m34.788s,0m0.008s
model,200,2000000,0.000001,5000,16,paup-dollo-hsearch,cbcb17,13m38.319s,13m34.408s,0m0.005s
model,200,2000000,0.000001,5000,17,dollo-cdp-fast,cbcb16,0m3.422s,0m0.611s,0m0.005s
model,200,2000000,0.000001,5000,17,paup-dollo-fast-hsearch,cbcb16,0m43.690s,0m42.749s,0m0.009s
model,200,2000000,0.000001,5000,17,paup-dollo-hsearch,cbcb19,17m24.626s,17m18.548s,0m0.006s
model,200,2000000,0.000001,5000,18,dollo-cdp-fast,cbcb20,0m3.502s,0m0.536s,0m0.009s
model,200,2000000,0.000001,5000,18,paup-dollo-fast-hsearch,cbcb20,0m56.432s,0m55.444s,0m0.007s
model,200,2000000,0.000001,5000,18,paup-dollo-hsearch,cbcb00,55m9.796s,55m0.703s,0m0.009s
model,200,2000000,0.000001,5000,19,dollo-cdp-fast,cbcb20,0m3.184s,0m0.702s,0m0.010s
model,200,2000000,0.000001,5000,19,paup-dollo-fast-hsearch,cbcb20,1m1.954s,1m0.958s,0m0.003s
model,200,2000000,0.000001,5000,19,paup-dollo-hsearch,cbcb15,37m24.161s,37m16.448s,0m0.006s
model,200,2000000,0.000001,500,01,dollo-cdp-fast,cbcb17,0m4.798s,0m0.102s,0m0.001s
model,200,2000000,0.000001,500,01,paup-dollo-fast-hsearch,cbcb17,1m49.167s,1m47.829s,0m0.007s
model,200,2000000,0.000001,500,01,paup-dollo-hsearch,cbcb15,2m23.088s,2m22.261s,0m0.005s
model,200,2000000,0.000001,5000,20,dollo-cdp-fast,cbcb20,0m3.379s,0m0.573s,0m0.006s
model,200,2000000,0.000001,5000,20,paup-dollo-fast-hsearch,cbcb20,2m41.393s,2m40.461s,0m0.034s
model,200,2000000,0.000001,5000,20,paup-dollo-hsearch,cbcb20,111m38.239s,111m20.785s,0m0.005s
model,200,2000000,0.000001,5000,21,dollo-cdp-fast,cbcb20,0m3.120s,0m0.571s,0m0.004s
model,200,2000000,0.000001,5000,21,paup-dollo-fast-hsearch,cbcb20,1m9.846s,1m8.773s,0m0.016s
model,200,2000000,0.000001,5000,21,paup-dollo-hsearch,cbcb15,24m46.257s,24m40.449s,0m0.012s
model,200,2000000,0.000001,5000,22,dollo-cdp-fast,cbcb20,0m3.086s,0m0.553s,0m0.007s
model,200,2000000,0.000001,5000,22,paup-dollo-fast-hsearch,cbcb20,1m43.493s,1m42.300s,0m0.013s
model,200,2000000,0.000001,5000,22,paup-dollo-hsearch,cbcb04,35m10.311s,35m3.128s,0m0.008s
model,200,2000000,0.000001,5000,23,dollo-cdp-fast,cbcb20,0m3.348s,0m0.726s,0m0.007s
model,200,2000000,0.000001,5000,23,paup-dollo-fast-hsearch,cbcb20,0m27.204s,0m26.290s,0m0.029s
model,200,2000000,0.000001,5000,23,paup-dollo-hsearch,cbcb04,20m37.592s,20m31.848s,0m0.008s
model,200,2000000,0.000001,5000,24,dollo-cdp-fast,cbcb20,0m3.132s,0m0.545s,0m0.002s
model,200,2000000,0.000001,5000,24,paup-dollo-fast-hsearch,cbcb20,4m4.544s,4m2.518s,0m0.009s
model,200,2000000,0.000001,5000,24,paup-dollo-hsearch,cbcb15,23m10.726s,23m5.173s,0m0.006s
model,200,2000000,0.000001,5000,25,dollo-cdp-fast,cbcb20,0m3.374s,0m0.587s,0m0.007s
model,200,2000000,0.000001,5000,25,paup-dollo-fast-hsearch,cbcb20,1m1.424s,1m0.367s,0m0.007s
model,200,2000000,0.000001,5000,25,paup-dollo-hsearch,cbcb17,51m37.179s,51m27.514s,0m0.010s
model,200,2000000,0.000001,500,02,dollo-cdp-fast,cbcb17,0m3.964s,0m0.099s,0m0.001s
model,200,2000000,0.000001,500,02,paup-dollo-fast-hsearch,cbcb17,2m5.725s,2m4.312s,0m0.004s
model,200,2000000,0.000001,500,02,paup-dollo-hsearch,cbcb19,3m6.888s,3m5.930s,0m0.008s
model,200,2000000,0.000001,500,03,dollo-cdp-fast,cbcb17,0m4.227s,0m0.091s,0m0.002s
model,200,2000000,0.000001,500,03,paup-dollo-fast-hsearch,cbcb17,2m43.422s,2m41.783s,0m0.006s
model,200,2000000,0.000001,500,03,paup-dollo-hsearch,cbcb19,1m54.939s,1m54.217s,0m0.007s
model,200,2000000,0.000001,500,04,dollo-cdp-fast,cbcb17,0m3.144s,0m0.091s,0m0.003s
model,200,2000000,0.000001,500,04,paup-dollo-fast-hsearch,cbcb17,2m41.530s,2m40.125s,0m0.005s
model,200,2000000,0.000001,500,04,paup-dollo-hsearch,cbcb17,2m0.586s,1m59.104s,0m0.005s
model,200,2000000,0.000001,500,05,dollo-cdp-fast,cbcb17,0m4.411s,0m0.093s,0m0.005s
model,200,2000000,0.000001,500,05,paup-dollo-fast-hsearch,cbcb17,1m49.427s,1m48.265s,0m0.005s
model,200,2000000,0.000001,500,05,paup-dollo-hsearch,cbcb19,1m59.016s,1m58.234s,0m0.010s
model,200,2000000,0.000001,500,06,dollo-cdp-fast,cbcb17,0m4.343s,0m0.094s,0m0.002s
model,200,2000000,0.000001,500,06,paup-dollo-fast-hsearch,cbcb17,2m19.362s,2m18.070s,0m0.004s
model,200,2000000,0.000001,500,06,paup-dollo-hsearch,cbcb19,2m9.741s,2m8.957s,0m0.005s
model,200,2000000,0.000001,500,07,dollo-cdp-fast,cbcb17,0m4.647s,0m0.118s,0m0.003s
model,200,2000000,0.000001,500,07,paup-dollo-fast-hsearch,cbcb17,1m40.736s,1m39.567s,0m0.005s
model,200,2000000,0.000001,500,07,paup-dollo-hsearch,cbcb19,1m52.865s,1m51.374s,0m0.030s
model,200,2000000,0.000001,500,08,dollo-cdp-fast,cbcb17,0m4.244s,0m0.089s,0m0.002s
model,200,2000000,0.000001,500,08,paup-dollo-fast-hsearch,cbcb17,2m58.355s,2m56.631s,0m0.031s
model,200,2000000,0.000001,500,08,paup-dollo-hsearch,cbcb17,2m2.646s,2m1.782s,0m0.006s
model,200,2000000,0.000001,500,09,dollo-cdp-fast,cbcb17,0m3.550s,0m0.119s,0m0.005s
model,200,2000000,0.000001,500,09,paup-dollo-fast-hsearch,cbcb17,2m41.302s,2m39.522s,0m0.105s
model,200,2000000,0.000001,500,09,paup-dollo-hsearch,cbcb18,2m38.133s,2m36.331s,0m0.005s
model,200,2000000,0.000001,500,10,dollo-cdp-fast,cbcb17,0m4.480s,0m0.096s,0m0.001s
model,200,2000000,0.000001,500,10,paup-dollo-fast-hsearch,cbcb17,1m47.446s,1m46.112s,0m0.045s
model,200,2000000,0.000001,500,10,paup-dollo-hsearch,cbcb19,2m2.797s,2m1.506s,0m0.006s
model,200,2000000,0.000001,500,11,dollo-cdp-fast,cbcb03,0m3.784s,0m0.090s,0m0.003s
model,200,2000000,0.000001,500,11,paup-dollo-fast-hsearch,cbcb03,2m9.344s,2m8.073s,0m0.007s
model,200,2000000,0.000001,500,11,paup-dollo-hsearch,cbcb18,1m55.032s,1m53.473s,0m0.003s
model,200,2000000,0.000001,500,12,dollo-cdp-fast,cbcb03,0m3.683s,0m0.097s,0m0.001s
model,200,2000000,0.000001,500,12,paup-dollo-fast-hsearch,cbcb03,2m33.644s,2m32.320s,0m0.005s
model,200,2000000,0.000001,500,12,paup-dollo-hsearch,cbcb18,2m11.000s,2m9.331s,0m0.003s
model,200,2000000,0.000001,500,13,dollo-cdp-fast,cbcb03,0m3.356s,0m0.091s,0m0.001s
